country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-04-2025 20:00:00",19.1653323,72.922099,NH3,1,5,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-04-2025 20:00:00",19.0863,72.8888,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-04-2025 20:00:00",19.0863,72.8888,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","03-04-2025 20:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-04-2025 20:00:00",19.000084,72.856730,PM2.5,63,235,157
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-04-2025 20:00:00",19.000084,72.856730,PM10,57,97,80
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-04-2025 20:00:00",19.000084,72.856730,NH3,1,5,2
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","03-04-2025 20:00:00",19.060498,72.923356,NO2,14,45,23
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","03-04-2025 20:00:00",19.060498,72.923356,OZONE,9,65,32
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","03-04-2025 20:00:00",18.9936162,72.8128113,SO2,5,14,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-04-2025 20:00:00",21.121801,79.04952,NH3,1,23,6
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","03-04-2025 20:00:00",21.121801,79.04952,SO2,6,33,16
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-04-2025 20:00:00",21.14472,79.107595,PM10,78,141,106
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-04-2025 20:00:00",19.1878657,72.8304069,PM2.5,52,95,71
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-04-2025 20:00:00",19.1878657,72.8304069,CO,13,64,15
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","03-04-2025 20:00:00",18.897756,72.813320,SO2,10,20,16
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","03-04-2025 20:00:00",18.897756,72.813320,OZONE,26,80,42
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,CO,15,62,32
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,OZONE,25,81,58
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","03-04-2025 20:00:00",20.0073285,73.7762427,PM2.5,51,408,118
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-04-2025 20:00:00",19.000083,72.813993,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","03-04-2025 20:00:00",19.215859,72.831718,OZONE,1,40,23
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","03-04-2025 20:00:00",19.383200,72.820400,PM2.5,23,73,47
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","03-04-2025 20:00:00",20.0073285,73.7762427,NH3,4,6,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","03-04-2025 20:00:00",20.021503,73.813844,SO2,4,60,12
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","03-04-2025 20:00:00",20.021503,73.813844,CO,12,85,22
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","03-04-2025 20:00:00",19.950220,73.731480,PM10,100,126,112
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","03-04-2025 20:00:00",19.950220,73.731480,NH3,3,7,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","03-04-2025 20:00:00",19.950220,73.731480,CO,14,56,21
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","03-04-2025 20:00:00",19.9591346,73.7788008,PM2.5,70,165,115
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","03-04-2025 20:00:00",19.9591346,73.7788008,NO2,6,57,20
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","03-04-2025 20:00:00",19.9591346,73.7788008,CO,16,66,23
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","03-04-2025 20:00:00",19.9591346,73.7788008,OZONE,6,114,88
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.090337,73.014232,PM2.5,40,69,52
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.090337,73.014232,NO2,42,113,67
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.1135051,73.008978,PM10,74,130,96
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0575752,73.0151367,NO2,23,96,42
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0575752,73.0151367,SO2,2,15,7
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.02579,73.10297,PM10,45,140,76
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.02579,73.10297,SO2,3,10,6
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.02579,73.10297,OZONE,1,54,38
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0630,73.1209,PM10,75,111,94
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.0630,73.1209,NH3,5,6,5
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-04-2025 20:00:00",19.265594,76.761463,NO2,13,29,19
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-04-2025 20:00:00",19.265594,76.761463,NH3,3,4,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-04-2025 20:00:00",19.265594,76.761463,SO2,23,30,26
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.63673,73.82487,NO2,14,89,54
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.59051,73.77946,NH3,2,15,7
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","03-04-2025 20:00:00",18.530085,73.849598,NO2,79,206,123
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","03-04-2025 20:00:00",18.530085,73.849598,OZONE,1,145,57
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","03-04-2025 20:00:00",18.547056,73.826908,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","03-04-2025 20:00:00",18.547056,73.826908,CO,23,62,30
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","03-04-2025 20:00:00",18.614767,73.799516,PM2.5,73,330,123
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","03-04-2025 20:00:00",18.614767,73.799516,NO2,28,104,55
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.616318,73.765797,SO2,1,7,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","03-04-2025 20:00:00",18.454450,73.854155,OZONE,77,83,79
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","03-04-2025 20:00:00",18.573040,73.927715,OZONE,1,106,66
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","03-04-2025 20:00:00",18.536457,73.805454,PM10,60,94,73
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","03-04-2025 20:00:00",17.6336264,75.9132495,NH3,8,18,10
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","03-04-2025 20:00:00",17.6336264,75.9132495,SO2,1,9,5
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","03-04-2025 20:00:00",17.6336264,75.9132495,CO,9,34,14
